"School","Img","Name","Rarity","Type","Target","Formula","Multiplier","Element","Time","Effects","Counter","Auto Target","SB","Uses","Max","Orb 1 Required","1-R1","1-R2","1-R3","1-R4","1-R5","Orb 2 Required","2-R1","2-R2","2-R3","2-R4","2-R5","Orb 3 Required","3-R1","3-R2","3-R3","3-R4","3-R5","Orb 4 Required","4-R1","4-R2","4-R3","4-R4","4-R5","Introducing Event","Name (JP)","ID"
"Darkness","","Mark of Darkness","5","NAT","Single enemy","Hybrid","-","Dark","1.65","Three single hybrid attacks (0.64 or 2.64 each), 25% chance to cause [Imperil Dark 10%] for 15 seconds","Y","Lowest HP% enemy","75","2","10","Major Non-Elemental","6","12","24","36","60","Major Fire","6","12","24","36","60","Major Dark","10","20","40","60","100","","","","","","","Fal'Cie Puppets","暗黒の烙印","30271121"
"Darkness","","Demon's Cross","6","PHY","Single enemy","Physical","5.35","Dark","1.65","Five single attacks (1.07 each), damages the user for 25/15/5% max HP scaling with 0/1/2 uses","Y","Lowest HP% enemy","90","2","10","Black Crystal","6","12","18","30","60","Earth Crystal","6","12","18","30","60","Dark Crystal","10","20","30","50","100","Ability Record","1","0","0","0","0","Guardian of the Altar","デモンズクロス","30271131"
"Darkness","","Necro Countdown","6","BLK","Single enemy","Magical","18.90","Dark","1.65","5/6 single attacks (3.15 each) if the user's Doom timer is below 20, causes [Doom: 45] and [Doom Timer -1] to the user","Y","Lowest HP% enemy","90","2","10","Non-Elemental Crystal","6","12","18","30","60","Ice Crystal","6","12","18","30","60","Dark Crystal","10","20","30","50","100","Ability Record","1","0","0","0","0","Guardian of the Altar","ネクロカウント","30271141"
"Darkness","","Touched by Darkness","6","NAT","Single enemy","Hybrid","-","Dark","1.65","Three single hybrid attacks (0.90 or 3.44 each), causes [Imperil Dark 10%] for 15 seconds every second activation","Y","Lowest HP% enemy","90","2","10","Non-Elemental Crystal","10","20","30","50","100","Fire Crystal","6","12","18","30","60","Dark Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Hidden Treasure Hunter","常闇の烙印","30271151"
"Darkness","","Taboo Raid","6","PHY","Single enemy","Physical","5.60","Dark","1.65","Seven single attacks (0.80 each)","Y","Lowest HP% enemy","60","2","10","Non-Elemental Crystal","6","12","18","30","60","Earth Crystal","6","12","18","30","60","Dark Crystal","10","20","30","50","100","Ability Record","1","0","0","0","0","Lion Dreambreaker","タブーレイド","30271161"
"Darkness","","Shadow Drake (Golbez Only)","6","BLK","Single enemy","Magical","21.00","Dark","1.65","Six single attacks (3.50 each)","Y","Lowest HP% enemy","90","2","10","Black Crystal","-","5","10","25","35","Non-Elemental Crystal","-","5","10","25","35","Dark Crystal","-","10","15","50","75","Record Board","1","0","0","0","0","By the Light of the Moon","あんこく(セシル(暗黒騎士)専用)","30271171"
"Darkness","","Darkness (Cecil (Dark Knight) Only)","6","PHY","All enemies","Physical","5.94","Dark","1.65","Six group ranged attacks (0.99~1.18 scaling with targets), damages the user for 10% max HP","Y","All enemies","90","2","10","Black Crystal","-","5","10","25","35","Earth Crystal","-","5","10","25","35","Dark Crystal","-","10","15","50","75","Record Board","1","0","0","0","0","By the Light of the Moon","こくりゅう(ゴルベーザ専用)","30271181"
"Darkness","","Forbidden Cross","6","BLK","Single enemy","Magical","18.15","Dark","1.65","Five single attacks (3.63 each), damages the user for 25/15/5% max HP scaling with 0/1/2 uses","Y","Lowest HP% enemy","90","2","10","Black Crystal","6","12","18","30","60","Non-Elemental Crystal","6","12","18","30","60","Dark Crystal","10","20","30","50","100","Ability Record","1","0","0","0","0","By the Light of the Moon","フォビドゥンクロス","30271191"
"Darkness","","Sacrifice Pawn (Nabaat Only)","6","BLK","Single enemy","Magical","17.50","Dark","1.65","Five single attacks (3.50 each), grants [HP Stock (3000)] to the user","Y","Lowest HP% enemy","90","2","10","Black Crystal","-","5","10","25","35","Non-Elemental Crystal","-","5","10","25","35","Dark Crystal","-","10","15","50","75","Record Board","1","0","0","0","0","The Daddy Blues","サクリファイス＝ギア(ナバート専用)","30271201"
"Darkness","","Double Hole (Exdeath Only)","6","NAT","Single enemy","Magical","-","Dark, Holy","1.65","Five single hybrid attacks (3.50 or 3.55 each)","Y","Lowest HP% enemy","90","2","10","Non-Elemental Crystal","-","5","10","25","35","Holy Crystal","-","5","10","25","35","Dark Crystal","-","10","15","50","75","Record Board","1","0","0","0","0","Brink of the Void","ダブルホール(エクスデス専用)","30271211"
"Darkness","","Heartless Angel (Sephiroth Only)","6","PHY","Single enemy","Physical","6.60","Dark","1.65","Six single attacks (1.10 each), 100% hit rate","Y","Lowest HP% enemy","90","2","10","Non-Elemental Crystal","-","5","10","25","35","Earth Crystal","-","5","10","25","35","Dark Crystal","-","10","15","50","75","Record Board","1","0","0","0","0","Summer Sun Festival 2020","心無い天使(セフィロス専用)","30271231"
"Darkness","","Shadowblade (Gaffgarion Only)","6","PHY","Single enemy","Physical","5.50","Dark","1.65","Five single attacks (1.10 each), heals the user for 20% of the damage dealt","Y","Lowest HP% enemy","90","2","10","Power Crystal","-","5","10","25","35","Earth Crystal","-","5","10","25","35","Dark Crystal","-","10","15","50","75","Record Board","1","0","0","0","0","Heroes of Ivalice","闇の剣(ガフガリオン専用)","30271221"
"Darkness","","Bloodfest (Seifer Only)","6","PHY","Single enemy","Physical","5.50","Dark, Fire","1.65","Five group ranged attacks (0.92~1.10 scaling with targets)","Y","Lowest HP% enemy","90","2","10","Non-Elemental Crystal","-","10","15","50","75","Fire Crystal","-","5","10","25","35","Dark Crystal","-","5","10","25","35","Record Board","1","0","0","0","0","Glory Fest 2020","血祭り(サイファー専用)","30271251"
"Darkness","","Aura of Darkness (Ardyn Only)","6","PHY","Single enemy","Physical","5.50","Dark, Fire","1.65","Five single ranged attacks (1.10 each)","Y","Lowest HP% enemy","90","2","10","Power Crystal","-","5","10","25","35","Fire Crystal","-","5","10","25","35","Dark Crystal","-","10","15","50","75","Record Board","1","0","0","0","0","King in Waiting (2021)","闇のオーラ(アーデン専用)","30271241"
"Darkness","","Havoc Wing (Kefka Only)","6","BLK","Single enemy","Magical","21.00","Dark, Poison","1.65","Six single attacks (3.50 each), causes [MND -30% (8s)] to the user","Y","Lowest HP% enemy","90","2","10","Black Crystal","-","5","10","25","35","Non-Elemental Crystal","-","5","10","25","35","Dark Crystal","-","10","15","50","75","Record Board","1","0","0","0","0","Long-Lost Friends","はかいのつばさ(ケフカ専用)","30271261"
"Darkness","","Wave Cannon (Cloud of Darkness Only)","6","BLK","Single","Magical","22.50","Dark","1.65","One single attack (22.50) capped at 99999","Y","Lowest HP% enemy","90","2","10","Black Crystal","-","5","10","25","35","Non-Elemental Crystal","-","5","10","25","35","Dark Crystal","-","10","15","50","75","Record Board","1","0","0","0","0","Chaotic Memories (III)","はどうほう(暗闇の雲専用)","30271271"
"Darkness","","Chaos Bringer (Garland Only)","6","PHY","Single enemy","Physical","5.50","Dark","1.65","Five single ranged attacks (1.10 each), grants [ATK +30%, DEF and RES -30% (8s)] to the user","Y","Lowest HP% enemy","90","2","10","Power Crystal","-","5","10","25","35","Non-Elemental Crystal","-","5","10","25","35","Dark Crystal","-","10","15","50","75","Record Board","1","0","0","0","0","The Hour of Fate","カオスブリンガー(ガーランド専用)","30271281"
"Darkness","","Seraph's Wing (Cid Raines Only)","6","BLK","Single enemy","Magical","21.00","Dark, Holy","1.65","Six single attacks (3.50 each), causes [Doom: 45] to the user","Y","Lowest HP% enemy","90","2","10","Non-Elemental Crystal","-","5","10","25","35","Holy Crystal","-","5","10","25","35","Dark Crystal","-","10","15","50","75","Record Board","1","0","0","0","0","Chaotic Memories (XIII)","熾天使の翼(レインズ専用)","30271291"
"Darkness","","Darkflare Star (Kuja Only)","6","BLK","Single","Magical","17.50","Dark","0.01","Five single attacks (3.50 each)","Y","Lowest HP% enemy","70","2","10","Black Crystal","-","5","10","25","35","Earth Crystal","-","5","10","25","35","Dark Crystal","-","10","15","50","75","Record Board","1","0","0","0","0","Memories of Blue","ダークフレアスター(クジャ専用)","30271301"
"Darkness","","Mako Barrage (Rufus Only)","6","PHY","Single enemy","Physical","5.50","Dark","1.65","Five single ranged attacks (1.10 each), causes [Imperil Dark 10% (5s)]","Y","Lowest HP% enemy","90","2","10","Fire Crystal","-","5","10","25","35","Earth Crystal","-","5","10","25","35","Dark Crystal","-","10","15","50","75","Record Board","1","0","0","0","0","Fat Black Chocobo: Radiant Magicites","魔晄銃(ルーファウス専用)","30271311"
"Darkness","","Force of Will (Vayne Only)","6","NAT","Single enemy","Hybrid","-","Dark","1.65","Six single hybrid attacks (1.10 or 3.50 each)","Y","Lowest HP% enemy","90","2","10","Black Crystal","-","5","10","25","35","Non-Elemental Crystal","-","5","10","25","35","Dark Crystal","-","10","15","50","75","Record Board","1","0","0","0","0","Chaotic Memories (XII)","嶄然震撼(ヴェイン専用)","30271321"
"Darkness","","Abyssal Strike (Zeid Only)","6","PHY","Single enemy","Physical","6.60","Dark","1.65","Six single attacks (1.10 each)","Y","Lowest HP% enemy","90","2","10","Non-Elemental Crystal","-","5","10","25","35","Earth Crystal","-","5","10","25","35","Dark Crystal","-","10","15","50","75","Record Board","1","0","0","0","0","A Sword to Sheathe","アビッサルストライク(ザイド専用)","30271331"
"Darkness","","Dark Nebula (Sice Only)","6","PHY","Single enemy","Physical","?","Dark","1.65","Five single attacks (? each), grants [HP Stock (3000) to the user]","Y","Lowest HP% enemy","90","2","10","Black Crystal","-","5","10","25","35","Non-Elemental Crystal","-","5","10","25","35","Dark Crystal","-","10","15","50","75","Record Board","1","0","0","0","0","Chaotic Memories II (Type-0)","ダークネビュラ(サイス専用)","30271341"
"Sharpshooter","","Sapphire Shot","5","PHY","Single enemy","Physical","3.40","Water","1.65","Four single ranged attacks (0.85 each), 0.95 multiplier when equipping a ranged weapon","Y","Lowest HP% enemy","75","2","10","Major Ice","10","20","40","60","100","Major Lightning","6","12","24","36","60","Major Holy","6","12","24","36","60","","","","","","","This Is Our Story","サファイアシュート","30281001"
"Sharpshooter","","Hydroburst","4","PHY","All enemies","Physical","1.50","Water","1.65","One group ranged attack (1.50), 1.70 multiplier when equipping a ranged weapon","Y","All enemies","70","2","10","Greater Non-Elemental","3","6","12","18","30","Greater Fire","3","6","12","18","30","Greater Ice","5","10","20","30","50","","","","","","","This Is Our Story","アクアバースト","30281011"
"Sharpshooter","","Blue Deep","4","PHY","Single enemy","Physical","2.10","Water","1.65","One single ranged attack (2.10), 2.35 multiplier when equipping a ranged weapon","Y","Lowest HP% enemy","70","2","10","Greater Ice","5","10","20","30","50","Greater Lightning","3","6","12","18","30","Greater Holy","3","6","12","18","30","","","","","","","Dreaming's End","ブルードライブ","30281021"
"Sharpshooter","","Icicle Shot","5","PHY","Single enemy","Physical","3.40","Ice","1.65","Four single ranged attacks (0.85 each), 0.95 multiplier when equipping a ranged weapon","Y","Lowest HP% enemy","75","2","10","Major Ice","6","12","24","36","60","Major Lightning","10","20","40","60","100","Major Dark","6","12","24","36","60","","","","","","","Pawn Among Kings","アイシクルショット","30281051"
"Sharpshooter","","Ruby Spark","5","PHY","Single enemy","Physical","3.40","Fire","1.65","Four single ranged attacks (0.85 each), 0.95 multiplier when equipping a ranged weapon","Y","Lowest HP% enemy","75","2","10","Major White","6","12","24","36","60","Major Fire","10","20","40","60","100","Major Lightning","6","12","24","36","60","","","","","","","Type-0: Into the Fray","ルビースパイク","30281061"
"Sharpshooter","","Flame Burst","4","PHY","All enemies","Physical","1.50","Fire","1.65","One group ranged attack (1.50), 1.70 multiplier when equipping a ranged weapon","Y","All enemies","70","2","10","Greater White","3","6","12","18","30","Greater Fire","5","10","20","30","50","Greater Lightning","3","6","12","18","30","","","","","","","Type-0: Into the Fray","フレイムバースト","30281071"
"Sharpshooter","","Sapphire Bullet","6","PHY","Single enemy","Physical","4.75","Water","1.65","Five single ranged attacks (0.95 each), 1.05 multiplier when equipping a ranged weapon","Y","Lowest HP% enemy","90","2","10","Ice Crystal","10","20","30","50","100","Lightning Crystal","6","12","18","30","60","Holy Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","One-Eyed Tyrant","サファイアブリット","30281101"
"Sharpshooter","","Icicle Bullet","6","PHY","Single enemy","Physical","4.75","Ice","1.65","Five single ranged attacks (0.95 each), 1.05 multiplier when equipping a ranged weapon","Y","Lowest HP% enemy","90","2","10","Ice Crystal","10","20","30","50","100","Lightning Crystal","6","12","18","30","60","Dark Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Hidden Treasure Hunter","アイシクルブリット","30281111"
"Sharpshooter","","Trinity Bombshell","6","PHY","Single enemy","Physical","3.20","Fire, Water, Ice","1.65","Four single ranged attacks (0.80 each), 0.90 multiplier when equipping a ranged weapon, grants [Sharpshooter Quick Cast 2] to the user","Y","Lowest HP% enemy","90","2","10","Fire Crystal","6","12","18","30","60","Ice Crystal","10","20","30","50","100","Lightning Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","Footsteps Across Spira","トリニティブリット","30281112"
"Sharpshooter","","Ruby Bombshell","6","PHY","Single enemy","Physical","4.75","Fire","1.65","Five single ranged attacks (0.95 each), 1.05 multiplier when equipping a ranged weapon","Y","Lowest HP% enemy","90","2","10","White Crystal","6","12","18","30","60","Fire Crystal","10","20","30","50","100","Lightning Crystal","6","12","18","30","60","Ability Record","1","0","0","0","0","5th Anniversary Festival","ルビーブリット","30281131"
"Sharpshooter","","Midnight Throw","5","PHY","Single enemy","Physical","3.40","Dark","1.65","Four single ranged attacks (0.85 each), 0.95 multiplier when equipping a ranged weapon","Y","Lowest HP% enemy","70","2","10","Major Black","6","12","24","36","60","Major Lightning","6","12","24","36","60","Major Dark","10","20","40","60","100","","","","","","","Unyielding Devotion","ミッドナイトスロー","30281151"
"Sharpshooter","","Midnight Bullet","6","PHY","Single enemy","Physical","4.75","Dark","1.65","Five single ranged attacks (0.95 each), 1.05 multiplier when equipping a ranged weapon","Y","Lowest HP% enemy","90","2","10","Black Crystal","6","12","18","30","60","Lightning Crystal","6","12","18","30","60","Dark Crystal","10","20","30","50","100","Ability Record","1","0","0","0","0","Unyielding Devotion","ミッドナイトブリット","30281141"
